"ID","year","gender","agegroup","region","population","d_log_CVD_mort_100k","d_CVD_mort_100k","CVD_mort_100k","CVD_deaths","d_log_CVD_costs_100k","d_CVD_costs_100k","CVD_costs_100k","CVD_costs_sum","d_lag_log_CVD_costs_100k","d_lag_CVD_costs_100k","d_log_cancer_mort_100k","d_cancer_mort_100k","cancer_deaths","d_log_cancer_costs_100k","d_cancer_costs_100k","cancer_costs_sum","d_lag_log_cancer_costs_100k","d_lag_cancer_costs_100k"
"16","2009","Male","1","TH",172155,-0.365290879324369,-1.02450253512955,2.32348755481978,4,-0.0634576554202724,-36232.5839075055,553047.920188202,952099.647,-0.224384432151664,-148234.726968734,-1.05843805988431,-2.18624631253944,2,0.22930230037143,252799.901784252,2123877.43,-0.134408122267251,-141111.955363682
"16","2010","Male","1","TH",166566,-0.660143574031803,-1.12276231677601,1.20072523804378,2,0.259620630820297,163944.510439897,716992.430628099,1194265.612,-0.0634576554202724,-36232.5839075055,0.949294338402297,1.84006931769955,5,0.0496081368287093,62745.0582925633,2159437.832,0.22930230037143,252799.901784252
"16","2011","Male","1","TH",163537,-Inf,-1.20072523804378,0,0,-0.436234744280737,-253481.23499653,463511.19563157,758012.304,0.259620630820297,163944.510439897,-0.204791188471195,-0.555883427817029,4,0.0908990372957987,123367.741759504,2321920.394,0.0496081368287093,62745.0582925633
"16","2012","Male","1","TH",164668,Inf,0.607282532125246,0.607282532125246,1,0.446132973553309,260613.430282391,724124.62591396,1192401.539,-0.436234744280737,-253481.23499653,0.398573046884726,1.19776552545906,6,-0.27645911633455,-342935.181467762,1773273.98,0.0908990372957987,123367.741759504
"16","2013","Male","1","TH",167174,-0.0151038605134834,-0.0091033894355933,0.598179142689653,1,-0.35719271890995,-217499.773365119,506624.852548841,846945.031,0.446132973553309,260613.430282391,-0.420568968621648,-1.25097862199286,4,0.0833497666206906,93604.3209369166,1956742.638,-0.27645911633455,-342935.181467762
"16","2014","Male","1","TH",169819,1.37059638332043,1.75726989422612,2.35544903691578,4,0.189383335785843,105633.372384764,612258.224933606,1039730.795,-0.35719271890995,-217499.773365119,-0.708845158359402,-1.21499205230072,2,0.488123019691203,736532.363480889,3238473.798,0.0833497666206906,93604.3209369166
"16","2015","Male","1","TH",176610,-0.732357928302262,-1.22301033016078,1.132438706755,2,0.192680725525474,130102.186707864,742360.41164147,1311082.723,0.189383335785843,105633.372384764,1.05940154092579,2.2195916018071,6,-1.54053823186755,-1498407.0066565,721642.572,0.488123019691203,736532.363480889
"16","2016","Male","1","TH",181356,-0.0265180386677042,-0.0296353807001655,1.10280332605483,2,0.0508601145829903,38733.1733515824,781093.584993052,1416560.082,0.192680725525474,130102.186707864,-1.81827750789576,-2.84591445723757,1,-0.164039156957038,-61818.7979601102,628923.008,-1.54053823186755,-1498407.0066565
"16","2017","Male","1","TH",183930,-0.707240480626668,-0.559118228463356,0.543685097591475,1,-0.137214374632549,-100149.22790068,680944.357092372,1252460.956,0.0508601145829903,38733.1733515824,1.08451898860139,1.07965362974701,3,1.36636478639699,1012995.79306494,2501052.524,-0.164039156957038,-61818.7979601102
"17","2007","Male","2","SH",148962,NA,NA,4.69918502705388,7,NA,NA,793975.303768746,1182721.492,NA,NA,NA,NA,4,NA,NA,1727784.012,NA,NA
"17","2008","Male","2","SH",151100,-0.350722866038083,-1.39011818390365,3.30906684315023,5,-0.134708737595114,-100064.366641016,693910.93712773,1048499.426,NA,NA,0.99735028226161,4.59469846804258,11,-0.320937885132029,-318424.471599804,1271442.921,NA,NA
"17","2009","Male","2","SH",152722,-0.521503029680747,-1.34471331189737,1.96435353125286,3,0.0730018430463986,52551.6236035335,746462.560731263,1140012.552,-0.134708737595114,-100064.366641016,0.15637667874841,1.23225158049857,13,0.322312253591447,320019.673325356,1773831.814,-0.320937885132029,-318424.471599804
"17","2010","Male","2","SH",154934,0.83291791579433,2.55369931705674,4.5180528483096,7,0.15179002676634,122357.022446089,868819.583177353,1346096.933,0.0730018430463986,52551.6236035335,-0.0143799445928741,-0.121529059996961,13,-0.267838467317468,-272910.824235582,1376692.042,0.322312253591447,320019.673325356
"17","2011","Male","2","SH",150889,-0.533161035308275,-1.86709751027966,2.65095533802994,4,-0.265617675662975,-202667.622464511,666151.960712842,1005150.032,0.15179002676634,122357.022446089,-1.43988231616628,-6.40245307190966,3,0.432283487669142,480511.890802875,2065789.103,-0.267838467317468,-272910.824235582
"17","2012","Male","2","SH",152341,0.801353254188261,3.25684361300753,5.90779895103748,9,0.110020828764446,77474.3532801081,743626.31399295,1132847.763,-0.265617675662975,-202667.622464511,0.683570218531878,1.95031613050253,6,-0.328599338164063,-383435.933319938,1501537.99,0.432283487669142,480511.890802875
"17","2013","Male","2","SH",154596,-0.602480498312264,-2.67356261892022,3.23423633211726,5,0.143382227006567,114645.517749139,858271.831742089,1326853.921,0.110020828764446,77474.3532801081,0.272988239041636,1.23624549736263,8,0.300961149999093,346115.19409162,2058844.479,-0.328599338164063,-383435.933319938
"17","2014","Male","2","SH",157804,-0.531364117801566,-1.33314383763043,1.90109249448683,3,-0.0341045224114147,-28777.441232343,829494.390509746,1308975.328,0.143382227006567,114645.517749139,-0.490542123281311,-2.00629064057623,5,-0.0631823407807683,-81540.4990857567,1972893.104,0.300961149999093,346115.19409162
"17","2015","Male","2","SH",162869,0.256089632384275,0.554869045155457,2.45596153964229,4,0.132602282922194,117618.817651414,947113.20816116,1542553.811,-0.0341045224114147,-28777.441232343,-0.0315924400675058,-0.0985355662585254,5,-0.00679293884196497,-8463.87067705696,2022431.595,-0.0631823407807683,-81540.4990857567
"17","2016","Male","2","SH",167512,-0.0281087937895458,-0.0680729107679396,2.38788862887435,4,-0.0655799075389076,-60118.7605991944,886994.447561966,1485822.139,0.132602282922194,117618.817651414,1.00151062339161,5.28765827650736,14,0.040859436263732,51788.1629449937,2166837.6,-0.00679293884196497,-8463.87067705696
"17","2017","Male","2","SH",169176,0.395580505458496,1.15871372606961,3.54660235494396,6,0.46954364866354,531544.018296076,1418538.46585804,2399826.635,-0.0655799075389076,-60118.7605991944,-1.26264757114504,-5.99320863109758,4,-0.108821136052391,-133376.019743424,1962721.919,0.040859436263732,51788.1629449937
"18","2007","Male","2","HH",120946,NA,NA,1.65363054586344,2,NA,NA,551069.793957634,666496.873,NA,NA,NA,NA,4,NA,NA,1163886.912,NA,NA
"18","2008","Male","2","HH",121968,0.684732630306033,1.62591818823075,3.27954873409419,4,0.0998610222147747,57871.8809079046,608941.674865539,742713.982,NA,NA,0.397050557854252,1.6120620094144,6,0.0353684971151971,34644.8502619319,1215977.448,NA,NA
"18","2009","Male","2","HH",122841,-0.294814193416141,-0.837367377706663,2.44218135638753,3,-0.147345899593411,-83427.800833253,525513.874032286,645546.498,0.0998610222147747,57871.8809079046,-0.412597229072524,-1.66308129262458,4,-0.462518397546786,-369180.054344926,771176.476,0.0353684971151971,34644.8502619319
"18","2010","Male","2","HH",122418,-0.402015689987553,-0.808434685146368,1.63374667124116,2,0.362194966716483,229375.759845085,754889.633877371,924120.792,-0.147345899593411,-83427.800833253,0.0034494181206115,0.0112515339656141,4,0.512913430915674,420709.616612885,1283545.247,-0.462518397546786,-369180.054344926
"18","2011","Male","2","HH",116462,1.14848866721788,3.51814836748392,5.15189503872508,6,0.0720114053384151,56365.7979372981,811255.431814669,944804.301,0.362194966716483,229375.759845085,0.609492166485195,2.74305086936361,7,-0.0632087905582992,-64222.9225586185,1146301.651,0.512913430915674,420709.616612885
"18","2012","Male","2","HH",117827,-0.193973964246124,-0.908385486585075,4.24350955214,5,-0.00401905643017386,-3253.93809930678,808001.493715362,952043.92,0.0720114053384151,56365.7979372981,0.121878985172353,0.779071071578079,8,-0.201113213898536,-179314.644070733,948455.884,-0.0632087905582992,-64222.9225586185
"18","2013","Male","2","HH",119156,-0.522041735744066,-1.72580167339281,2.51770787874719,3,-0.147951042321258,-111121.747836011,696879.745879352,830374.03,-0.00401905643017386,-3253.93809930678,-0.0112161119780754,-0.0757276067648336,8,-0.0277066529409016,-21996.5133960544,932943.588,-0.201113213898536,-179314.644070733
"18","2014","Male","2","HH",120149,0.279382992203749,0.811491698444465,3.32919957719165,4,0.22748992547421,178014.301511804,874894.047391156,1051176.449,-0.147951042321258,-111121.747836011,-0.701446260807977,-3.38468809946752,4,0.224372970355617,196943.923889003,1177344.534,-0.0277066529409016,-21996.5133960544
"18","2015","Male","2","HH",122337,-1.40434125359105,-2.51178538524645,0.8174141919452,1,-0.305548720597164,-230342.970447958,644551.076943198,788524.451,0.22748992547421,178014.301511804,0.541568895464263,2.39269976642475,7,-0.378331659651961,-308666.466104829,821171.533,0.224372970355617,196943.923889003
"18","2016","Male","2","HH",126154,1.35557050994106,2.3533136486306,3.1707278405758,4,0.584782224083058,512160.364628215,1156711.44157141,1459237.752,-0.305548720597164,-230342.970447958,-1.2834868196742,-4.1365354233285,2,0.525740354409102,464302.099490544,1432528.33,-0.378331659651961,-308666.466104829
